    1/resolution    CC
    0.570519847    -0.011038781
    0.570557193    -0.010735420
    0.570586527    -0.008233117
    0.570620584    -0.006686213
    0.570647938    -0.004035249
    0.570691480    -0.004053141
    0.570736133    -0.003439958
    0.570764124    -0.003839495
    0.570804916    -0.004655262
    0.570836503    -0.006638922
    0.570861801    -0.006776795
    0.570892479    -0.007152820
    0.570934920    -0.006111847
    0.570983653    -0.006085494
    0.571035843    -0.007779147
    0.571073834    -0.007700120
    0.571105542    -0.007747855
    0.571154153    -0.010281905
    0.571200422    -0.011677043
    0.571232122    -0.012556509
    0.571271941    -0.013921787
    0.571310991    -0.014663993
    0.571349780    -0.016112664
    0.571392498    -0.016374546
    0.571426357    -0.015977832
    0.571461873    -0.014880743
    0.571497694    -0.015978874
    0.571533480    -0.015493295
    0.571566204    -0.014047381
    0.571602788    -0.012202072
    0.571631770    -0.013814276
    0.571671785    -0.010078024
    0.571703142    -0.010265378
    0.571746097    -0.009746547
    0.571787430    -0.010797603
    0.571821593    -0.011976360
    0.571860888    -0.011208627
    0.571900888    -0.010169670
    0.571933233    -0.011291522
    0.571971631    -0.013426048
    0.572015029    -0.013680584
    0.572062648    -0.013949132
    0.572100879    -0.015549666
    0.572135296    -0.015225792
    0.572165815    -0.016332083
    0.572202954    -0.016945748
    0.572239390    -0.016295986
    0.572289565    -0.018875083
    0.572331608    -0.016968754
    0.572372660    -0.014713868
    0.572418362    -0.015888328
    0.572469958    -0.012558421
    0.572508511    -0.009992021
    0.572547278    -0.010976656
    0.572590013    -0.010934658
    0.572632722    -0.011195784
    0.572669435    -0.014089640
    0.572700296    -0.012992915
    0.572728925    -0.013376352
    0.572771791    -0.012864451
    0.572810186    -0.014954745
    0.572852667    -0.015127500
    0.572890624    -0.013903918
    0.572942951    -0.013641093
    0.572984397    -0.014649972
    0.573026193    -0.014654150
    0.573070199    -0.013696273
    0.573107135    -0.013968162
    0.573137761    -0.012465017
    0.573169029    -0.010817772
    0.573198347    -0.011649104
    0.573234635    -0.010607960
    0.573269328    -0.007471995
    0.573306411    -0.007686070
    0.573340379    -0.007972463
    0.573375168    -0.006465582
    0.573413565    -0.004903099
    0.573454956    -0.004098379
    0.573495430    -0.004680358
    0.573535882    -0.002879537
    0.573564136    -0.001786260
    0.573614097    -0.003486276
    0.573653518    -0.004450020
    0.573691725    -0.006176367
    0.573726849    -0.005410514
    0.573759829    -0.002460798
    0.573804562    -0.003434377
    0.573848491    -0.002922151
    0.573896297    -0.002994553
    0.573943520     0.000493277
    0.573976223    -0.000803642
    0.574015454    -0.000245209
    0.574064574    -0.000883107
    0.574106399    -0.002297149
    0.574144177    -0.000939807
    0.574179835    -0.000450868
    0.574216071     0.000182618
    0.574246641     0.000916744
    0.574286208     0.003781468
    0.574326911     0.002912477
    0.574369290     0.006095330
    0.574406228     0.005295701
    0.574445449     0.005900069
    0.574500817     0.006742455
    0.574528745     0.006727761
    0.574563226     0.007482778
    0.574602807     0.006944230
    0.574644728     0.005955428
    0.574671963     0.005746850
    0.574715463     0.006982372
    0.574746896     0.009782309
    0.574789157     0.009397260
    0.574815530     0.010916388
    0.574854546     0.012535151
    0.574891808     0.011752978
    0.574933201     0.014607431
    0.574977451     0.012467672
    0.575022604     0.011589015
    0.575058606     0.015087707
    0.575092220     0.013711321
    0.575119401     0.013775502
    0.575158914     0.017577636
    0.575207807     0.017926757
    0.575245834     0.017991085
    0.575287770     0.020269677
    0.575327859     0.020918593
    0.575363749     0.019787450
    0.575388389     0.021699473
    0.575418752     0.022419313
    0.575462556     0.021663319
    0.575506241     0.021111156
    0.575554453     0.023100005
    0.575604747     0.021176742
    0.575642259     0.021330386
    0.575673087     0.019843650
    0.575710367     0.019313059
    0.575743295     0.019232784
    0.575783060     0.018712988
    0.575821255     0.016737979
    0.575855946     0.016089684
    0.575893353     0.016295829
    0.575929259     0.016032517
    0.575968937     0.014321155
    0.576000260     0.016186441
    0.576034053     0.015435719
    0.576089396     0.014019956
    0.576121445     0.012604920
    0.576180915     0.011441828
    0.576229084     0.013723019
    0.576263281     0.012106966
    0.576304030     0.012451407
    0.576348877     0.012711742
    0.576379205     0.011669134
    0.576419833     0.007354107
    0.576469433     0.009333631
    0.576507320     0.010295824
    0.576544312     0.012429793
    0.576580954     0.013096281
    0.576626022     0.013640466
    0.576665780     0.011851720
    0.576702601     0.010595434
    0.576752989     0.011546758
    0.576794279     0.009373343
    0.576837243     0.008355735
    0.576877399     0.010693575
    0.576912602     0.011845575
    0.576949237     0.010998784
    0.576990778     0.011336469
    0.577028809     0.011186833
    0.577073099     0.008871574
    0.577103609     0.008303171
    0.577140136     0.009174175
    0.577179241     0.007872011
    0.577216781     0.004335453
    0.577255504     0.004804336
    0.577294831     0.005997319
    0.577330754     0.005136760
    0.577369326     0.003035764
    0.577400777     0.001715217
    0.577434542     0.004340748
    0.577472449     0.001690787
    0.577516440    -0.000854358
    0.577550302     0.000871310
    0.577581281     0.002939746
    0.577615523     0.005862978
    0.577648390     0.007015754
    0.577681492     0.008256606
    0.577722601     0.007095882
    0.577771720     0.006820889
    0.577820792     0.008334649
    0.577867515     0.007577796
    0.577908170     0.007718341
    0.577945280     0.007792616
    0.577981280     0.009514713
    0.578032045     0.008687010
    0.578064387     0.007386340
    0.578107036     0.007800738
    0.578146841     0.007880281
    0.578198042     0.008610950
    0.578238749     0.008688141
    0.578285098     0.011572537
    0.578333518     0.009700300
    0.578362325     0.012330828
    0.578399384     0.013005463
    0.578433184     0.013779831
    0.578471129     0.013467587
    0.578516684     0.013078518
    0.578559142     0.014260003
    0.578590511     0.016073054
    0.578637004     0.017303595
    0.578679606     0.018165964
    0.578714507     0.019844804
    0.578751273     0.019671726
    0.578783361     0.019163508
    0.578821270     0.019011888
    0.578872756     0.020300544
    0.578909217     0.019416323
    0.578941066     0.021790642
    0.578975420     0.020906310
    0.579016417     0.018057101
    0.579052613     0.019449845
    0.579083627     0.019306465
    0.579116585     0.017359383
    0.579148540     0.017452184
    0.579185180     0.019126698
    0.579228202     0.021396047
    0.579273630     0.020784945
    0.579313140     0.021315915
    0.579369223     0.019645089
    0.579412144     0.019022883
    0.579450477     0.019570614
    0.579494589     0.017570825
    0.579545004     0.016689277
    0.579585534     0.016450579
    0.579626214     0.015519090
    0.579670884     0.015079832
    0.579712745     0.016411927
    0.579750847     0.016322253
    0.579792646     0.017800255
    0.579829858     0.017831906
    0.579862516     0.017940747
    0.579902113     0.014815280
    0.579947779     0.012660100
    0.579998501     0.014201753
    0.580036979     0.012064098
    0.580078675     0.010728076
    0.580123902     0.011894274
    0.580160505     0.010919046
    0.580198618     0.010470377
    0.580243854     0.010589197
    0.580285701     0.008627340
    0.580326800     0.006498356
    0.580369523     0.006947568
    0.580401347     0.005788197
    0.580437343     0.008253314
    0.580499576     0.008337889
    0.580539728     0.007301118
    0.580577574     0.004353872
    0.580611982     0.002559234
    0.580650436    -0.000480624
    0.580688372    -0.001598372
    0.580729087    -0.003714209
    0.580768258    -0.005740124
    0.580801525    -0.004476160
    0.580842067    -0.002789756
    0.580877516    -0.002894669
    0.580922953    -0.004528395
    0.580965987    -0.004796346
    0.581001334    -0.006875070
    0.581047712    -0.006564470
    0.581097544    -0.004427110
    0.581142915    -0.003488954
    0.581196888    -0.004959189
    0.581238300    -0.004471531
    0.581281726    -0.004278616
    0.581332222    -0.002897296
    0.581371134    -0.004323536
    0.581407407    -0.004445014
    0.581443321    -0.001739753
    0.581482243     0.000703469
    0.581517087    -0.002775419
    0.581562498    -0.001991264
    0.581593997    -0.000135617
    0.581624743    -0.001375943
    0.581657427    -0.003233280
    0.581694530    -0.003578513
    0.581731296    -0.005819155
    0.581775714    -0.006571594
    0.581811712    -0.005131314
    0.581845927    -0.004778198
    0.581886197    -0.005058797
    0.581921633    -0.005737242
    0.581960493    -0.004586173
    0.581997067    -0.003663560
    0.582028433    -0.005808798
    0.582057222    -0.003892596
    0.582095752    -0.001766024
    0.582141775    -0.001227523
    0.582185357    -0.002172495
    0.582232075     0.000580232
    0.582269671     0.001715163
    0.582314381    -0.000149158
    0.582359525     0.000865654
    0.582394614    -0.000703326
    0.582436054    -0.000840008
    0.582490329    -0.001174336
    0.582527983     0.001028726
    0.582555444     0.001155135
    0.582592134    -0.000464337
    0.582633875     0.001352491
    0.582671466     0.001069608
    0.582724220     0.002302845
    0.582767420     0.000144469
    0.582810399     0.001236999
    0.582855006     0.003813880
    0.582903057     0.003743907
    0.582950876     0.004008587
    0.583000462     0.005228054
    0.583041196     0.005046976
    0.583078394     0.005461837
    0.583113754     0.006807201
    0.583156664     0.006867204
    0.583190750     0.006028629
    0.583225229     0.004875333
    0.583262714     0.005037947
    0.583303159     0.003965882
    0.583338682     0.001641281
    0.583373081     0.003182396
    0.583411849     0.003557483
    0.583447149     0.002696411
    0.583494464     0.003227394
    0.583542310     0.006491889
    0.583589564     0.007991779
    0.583627636     0.009004811
    0.583663329     0.008407543
    0.583701112     0.007651574
    0.583755800     0.007508807
    0.583794766     0.004981437
    0.583830291     0.003836093
    0.583874507     0.000282980
    0.583921606    -0.001580528
    0.583970853    -0.003310761
    0.584021654    -0.003153922
    0.584060162    -0.001463902
    0.584098824    -0.002879333
    0.584132706    -0.002918886
    0.584171860    -0.001532127
    0.584211495    -0.003729935
    0.584253631    -0.001310235
    0.584290720    -0.003317139
    0.584342180    -0.006024144
    0.584384205    -0.004887790
    0.584416762    -0.003749106
    0.584454636    -0.004862012
    0.584498414    -0.004878173
    0.584533454    -0.006394656
    0.584571970    -0.007988731
    0.584611550    -0.010216786
    0.584646790    -0.011192000
    0.584687661    -0.008886257
    0.584726234    -0.007203585
    0.584763476    -0.007584719
    0.584799007    -0.006922612
    0.584846084    -0.006769928
    0.584893405    -0.005810685
    0.584938337    -0.007498229
    0.584986825    -0.008844299
    0.585021886    -0.005584600
    0.585070229    -0.003546161
    0.585117135    -0.004786671
    0.585158493    -0.004216963
    0.585207504    -0.004105480
    0.585262039    -0.005493473
    0.585309026    -0.006006435
    0.585345162    -0.005800255
    0.585393471    -0.005386870
    0.585442049    -0.006558602
    0.585478517    -0.003889877
    0.585530953    -0.003057695
    0.585586610    -0.004819274
    0.585636218    -0.004919877
    0.585665746    -0.003810095
    0.585694971    -0.003116252
    0.585734707    -0.004094413
    0.585773071    -0.003807521
    0.585814409    -0.003420024
    0.585856147    -0.004273731
    0.585888297    -0.002287717
    0.585925494    -0.001257376
    0.585959522     0.000496642
    0.586005719     0.000593382
    0.586051894     0.001569600
    0.586098471     0.003077492
    0.586140614    -0.000394719
    0.586186939    -0.002210315
    0.586237013    -0.000053208
    0.586289671    -0.000329222
    0.586336460    -0.001075630
    0.586373524    -0.000524157
    0.586406864    -0.001311695
    0.586446222    -0.002196726
    0.586486638    -0.001437113
    0.586516005    -0.001064182
    0.586562047    -0.000183720
    0.586601167     0.001398334
    0.586644591     0.002169692
    0.586688401     0.001974822
    0.586728461     0.002040479
    0.586767915     0.001392259
    0.586808683     0.002236637
    0.586851162     0.002613487
    0.586891456     0.004652047
    0.586935961     0.004961127
    0.586979542     0.009232218
    0.587018573     0.010413853
    0.587056620     0.007511367
    0.587092528     0.008107443
    0.587142337     0.008133192
    0.587186483     0.008228286
    0.587229320     0.007481099
    0.587264160     0.007977013
    0.587301247     0.006696551
    0.587349502     0.007526616
    0.587397174     0.005598795
    0.587429401     0.005784837
    0.587454316     0.006273175
    0.587483263     0.008415322
    0.587526131     0.009408767
    0.587573718     0.008443028
    0.587614802     0.010438778
    0.587657768     0.010647749
    0.587691451     0.009687309
    0.587727986     0.005611861
    0.587760728     0.003285672
    0.587801269     0.002300368
    0.587857601     0.003308503
    0.587902731     0.003180621
    0.587949616     0.002335703
    0.587990181     0.003883987
    0.588034314     0.002939525
    0.588081533     0.005091418
    0.588122672     0.005288697
    0.588162696     0.005164100
    0.588202436     0.004114139
    0.588244204     0.003601328
    0.588286806     0.002397214
    0.588329720     0.001421593
    0.588377266    -0.000592965
    0.588410950    -0.002132281
    0.588447021    -0.005621691
    0.588493301    -0.005385187
    0.588534883    -0.005558330
    0.588574606    -0.008305325
    0.588619625    -0.009719477
    0.588660140    -0.008815117
    0.588710153    -0.008797197
    0.588760930    -0.009417500
    0.588802910    -0.011963259
    0.588838906    -0.010649037
    0.588867024    -0.009951330
    0.588924702    -0.011702563
    0.588969585    -0.013024844
    0.589006608    -0.010010857
    0.589052380    -0.010437949
    0.589107423    -0.009918893
    0.589161449    -0.009122035
    0.589198571    -0.007976720
    0.589240635    -0.006778843
    0.589285163    -0.009091145
    0.589327931    -0.009876306
    0.589370271    -0.006495537
    0.589410370    -0.007812719
    0.589454732    -0.007412606
    0.589502075    -0.007665944
    0.589555819    -0.006196461
    0.589619485    -0.006731366
    0.589668182    -0.005657193
    0.589713175    -0.005133841
    0.589763596    -0.007761252
    0.589799700    -0.007658408
    0.589836612    -0.009171359
    0.589884396    -0.010459891
    0.589926307    -0.009664292
    0.589954908    -0.008629362
    0.589991985    -0.007590098
    0.590046786    -0.005475780
    0.590092864    -0.003534538
    0.590134523    -0.000357801
    0.590191842    -0.000000077
    0.590236066    -0.000073114
    0.590266290    -0.000117012
    0.590293450    -0.000266331
    0.590326822    -0.002285712
    0.590367207    -0.001490275
    0.590401168     0.001185768
    0.590435997     0.002321678
    0.590489158     0.002933068
    0.590534854     0.002854097
    0.590576414     0.000158980
    0.590608843    -0.001131585
    0.590651380     0.001219428
    0.590691714     0.002795618
    0.590727807     0.001543494
    0.590767121     0.003194278
    0.590809016     0.001770926
    0.590849936     0.001230628
    0.590886502     0.001242562
    0.590931706     0.004344200
    0.590974582     0.004382426
    0.591016603     0.007270158
    0.591059628     0.009493519
    0.591101312     0.010858608
    0.591154471     0.010196911
    0.591195888     0.009715115
    0.591241169     0.005044348
    0.591289856     0.004706866
    0.591333850     0.008053380
    0.591389132     0.009052932
    0.591431042     0.009444214
    0.591463016     0.008352521
    0.591513730     0.007164825
    0.591569703     0.006783723
    0.591613978     0.007473060
    0.591646179     0.008595412
    0.591697096     0.011633013
    0.591734624     0.012886293
    0.591779121     0.013376737
    0.591820578     0.012496592
    0.591858796     0.012892737
    0.591895832     0.013495692
    0.591935588     0.011088382
    0.591979684     0.012378240
    0.592029999     0.014246968
    0.592074837     0.011844547
    0.592121967     0.012414470
    0.592168566     0.012607933
    0.592207218     0.010179959
    0.592255872     0.008511472
    0.592294717     0.006167571
    0.592330149     0.005337928
    0.592368320     0.004290601
    0.592418332     0.002838086
    0.592479942     0.001967077
    0.592529293     0.000450233
    0.592567016     0.000012622
    0.592600604    -0.001900834
    0.592642412    -0.004966939
    0.592690590    -0.005498105
    0.592736899    -0.006584685
    0.592799610    -0.007484191
    0.592839033    -0.007113807
    0.592895449    -0.007359794
    0.592945878    -0.006118472
    0.592988863    -0.004461644
    0.593037743    -0.006234054
    0.593077940    -0.009135783
    0.593108791    -0.010591283
    0.593143519    -0.009389466
    0.593181157    -0.009214604
    0.593219167    -0.008689171
    0.593252526    -0.007828487
    0.593291281    -0.008561275
    0.593352742    -0.008903879
    0.593402386    -0.012687906
    0.593448452    -0.014632605
    0.593495901    -0.013585422
    0.593553221    -0.014280792
    0.593599722    -0.013506422
    0.593645561    -0.014174919
    0.593698475    -0.013811876
    0.593741999    -0.014414706
    0.593778084    -0.017462384
    0.593817660    -0.015599976
    0.593846679    -0.017854124
    0.593882837    -0.017895548
    0.593926875    -0.016095585
    0.593969731    -0.015451901
    0.594009969    -0.014889361
    0.594047929    -0.012043905
    0.594099787    -0.012202066
    0.594151242    -0.010598594
    0.594204006    -0.008173186
    0.594249789    -0.007918983
    0.594292073    -0.007764284
    0.594330030    -0.008199061
    0.594374722    -0.007438592
    0.594421810    -0.006329631
    0.594468952    -0.007512333
    0.594506607    -0.010203879
    0.594547160    -0.009578638
    0.594585839    -0.010369517
    0.594617875    -0.009539652
    0.594655223    -0.009530074
    0.594697670    -0.010177669
    0.594737551    -0.011742859
    0.594778433    -0.011088350
    0.594815413    -0.009919687
    0.594858269    -0.009452807
    0.594899745    -0.008835150
    0.594942321    -0.006476585
    0.594995509    -0.005454367
    0.595032226    -0.004373776
    0.595080717    -0.006353069
    0.595127792    -0.004100073
    0.595164182    -0.003539438
    0.595211028    -0.002934335
    0.595265529     0.000035908
    0.595303511     0.001058296
    0.595355827     0.001521410
    0.595401057     0.004046284
    0.595446769     0.003352340
    0.595485842     0.001227954
    0.595545295    -0.000609862
    0.595593057     0.000747522
    0.595636297     0.001743558
    0.595681050     0.003136371
    0.595732579     0.003065409
    0.595776102     0.002467152
    0.595821251     0.000757092
    0.595860890     0.001595886
    0.595906940     0.004843152
    0.595946367     0.007364405
    0.595986027     0.008959533
    0.596031277     0.010060681
    0.596079574     0.008919323
    0.596130378     0.007262504
    0.596186373     0.006907064
    0.596218008     0.007240211
    0.596261196     0.009733930
    0.596303366     0.009035094
    0.596348579     0.006648217
    0.596396447     0.006562717
    0.596458548     0.005615706
    0.596502262     0.007115356
    0.596543406     0.010412584
    0.596585859     0.009883226
    0.596650682     0.008587471
    0.596699389     0.009676763
    0.596741309     0.011804394
    0.596786844     0.014017490
    0.596827337     0.013740626
    0.596866381     0.014524838
    0.596911254     0.012583339
    0.596953808     0.012904016
    0.597013200     0.013763376
    0.597049468     0.012896075
    0.597093062     0.013592390
    0.597154253     0.015727937
    0.597191002     0.016597380
    0.597233673     0.014800202
    0.597270404     0.015852216
    0.597310046     0.018020063
    0.597357506     0.016719440
    0.597396393     0.016278424
    0.597444693     0.015371422
    0.597501169     0.017612388
    0.597541101     0.018297538
    0.597597338     0.017530968
    0.597640681     0.016257255
    0.597678673     0.014871775
    0.597735020     0.011973835
    0.597786729     0.010507689
    0.597835193     0.012000035
    0.597873234     0.010206864
    0.597920623     0.010442196
    0.597971338     0.010469865
    0.598010438     0.008536665
    0.598052488     0.008366337
    0.598097111     0.009806601
    0.598137953     0.007426561
    0.598179898     0.007433507
    0.598223599     0.009104949
    0.598267761     0.011974780
    0.598325092     0.012826072
    0.598377868     0.016836894
    0.598418071     0.020119968
    0.598458707     0.019472397
    0.598500479     0.016683765
    0.598533865     0.016757471
    0.598572511     0.012190034
    0.598613951     0.011702285
    0.598651432     0.011576829
    0.598699209     0.011779286
    0.598744518     0.013643893
    0.598793661     0.013724104
    0.598848620     0.011674411
    0.598899299     0.010947387
    0.598947139     0.009026413
    0.599001100     0.009136345
    0.599047252     0.009116380
    0.599081534     0.009095861
    0.599133186     0.009450300
    0.599186068     0.007834963
    0.599233103     0.008319568
    0.599276094     0.009149059
    0.599320498     0.009106670
    0.599366019     0.009706412
    0.599415515     0.009060810
    0.599458825     0.007710629
    0.599495476     0.006778277
    0.599539111     0.007715919
    0.599583069     0.006832246
    0.599626459     0.006686142
    0.599674565     0.009734488
    0.599722338     0.009391982
    0.599757556     0.007376135
    0.599807898     0.006924083
    0.599856324     0.004873819
    0.599905748     0.004942679
    0.599961671     0.002301193
    0.600003063    -0.000812313
    0.600044492    -0.001474961
    0.600081108     0.002214340
    0.600112136     0.002638671
    0.600143467     0.002721234
    0.600183069     0.001203632
    0.600220268     0.001321357
    0.600272601     0.001404109
    0.600332157    -0.000576279
    0.600379554     0.001839518
    0.600424487    -0.000352403
    0.600458920    -0.002641499
    0.600511396    -0.001553468
    0.600565603    -0.003392758
    0.600615449    -0.002743295
    0.600666470    -0.004342248
    0.600714856    -0.003222035
    0.600772648    -0.004493157
    0.600819955    -0.002667158
    0.600857263    -0.005209851
    0.600904537    -0.004267741
    0.600965072    -0.002917561
    0.601023185    -0.002148038
    0.601067919    -0.000270495
    0.601121668    -0.003182147
    0.601153630    -0.005462394
    0.601196655    -0.003394737
    0.601245304    -0.003011024
    0.601316874    -0.003812496
    0.601353795    -0.007409744
    0.601392869    -0.005665434
    0.601448317    -0.006668909
    0.601493348    -0.006993580
    0.601542955    -0.004818950
    0.601602659    -0.004872161
    0.601662394    -0.003379300
    0.601705561    -0.003785675
    0.601754465    -0.003291243
    0.601797626    -0.002506703
    0.601840743    -0.004412102
    0.601883484    -0.003409163
    0.601916829    -0.003316354
    0.601946984    -0.005898242
    0.601988135    -0.004949814
    0.602056799    -0.008643314
    0.602106734    -0.009189901
    0.602157896    -0.010804986
    0.602207416    -0.010821197
    0.602237597    -0.011399551
    0.602271859    -0.011745677
    0.602311859    -0.009636338
    0.602362306    -0.008391771
    0.602409560    -0.007314481
    0.602460552    -0.008050620
    0.602517727    -0.006140012
    0.602570046    -0.004682681
    0.602620064    -0.002113151
    0.602660662     0.000829033
    0.602703630     0.000844392
    0.602750718     0.001863354
    0.602792849     0.007559239
    0.602837715     0.006937636
    0.602885468     0.005122615
    0.602939956     0.007331405
    0.602987810     0.006732190
    0.603032809     0.004642522
    0.603079243     0.003257146
    0.603127106     0.003767740
    0.603171331     0.006961536
    0.603202272     0.007150020
    0.603238153     0.010349485
    0.603294425     0.012162265
    0.603352881     0.009922579
    0.603389259     0.009226575
    0.603432330     0.007491731
    0.603481693     0.005447310
    0.603526603     0.006776625
    0.603580980     0.007970036
    0.603624594     0.006417382
    0.603669698     0.006418810
    0.603713890     0.008334364
    0.603767079     0.007498058
    0.603819184     0.007842324
    0.603874608     0.010170948
    0.603932930     0.011328251
    0.603987078     0.013516443
    0.604037410     0.014388286
    0.604083668     0.014291522
    0.604124772     0.016802133
    0.604171703     0.017189050
    0.604224359     0.015607832
    0.604270345     0.015476918
    0.604320833     0.015736508
    0.604361840     0.016327977
    0.604403840     0.012527494
    0.604458588     0.009115725
    0.604514402     0.007586006
    0.604562266     0.006705508
    0.604612827     0.005434252
    0.604674903     0.004310331
    0.604717783     0.004158215
    0.604761840     0.004894362
    0.604798850     0.002889633
    0.604850164    -0.000086003
    0.604895343    -0.000475929
    0.604938599    -0.001935798
    0.604980651    -0.001654641
    0.605029779    -0.000893376
    0.605076019     0.000448540
    0.605124280     0.000841682
    0.605175594    -0.000448368
    0.605219760     0.001402208
    0.605274908     0.000178929
    0.605329860    -0.004276839
    0.605381974    -0.006904862
    0.605417961    -0.009511728
    0.605459779    -0.010410305
    0.605513196    -0.011199260
    0.605567304    -0.008690876
    0.605608392    -0.009502250
    0.605648971    -0.009461168
    0.605705189    -0.011243482
    0.605763901    -0.012220563
    0.605811184    -0.012769843
    0.605871203    -0.014706675
    0.605929023    -0.015026440
    0.605976809    -0.014722053
    0.606024213    -0.016126125
    0.606068678    -0.016171471
    0.606111399    -0.016370246
    0.606150112    -0.015278539
    0.606192157    -0.015590825
    0.606234445    -0.015888506
    0.606284817    -0.015293377
    0.606325661    -0.016622245
    0.606382475    -0.017945891
    0.606434638    -0.018162669
    0.606480511    -0.016102579
    0.606528106    -0.016700285
    0.606574688    -0.018703409
    0.606612028    -0.017139200
    0.606663544    -0.018298510
    0.606707447    -0.018142903
    0.606752944    -0.017575566
    0.606796883    -0.017737105
    0.606846439    -0.014453107
    0.606879539    -0.014527450
    0.606912861    -0.014376410
    0.606964969    -0.013724750
    0.607020085    -0.013643106
    0.607083980    -0.012967788
    0.607130114    -0.011073085
    0.607179721    -0.008712400
    0.607231555    -0.007989482
    0.607283471    -0.006999049
    0.607329146    -0.007203883
    0.607373655    -0.007435999
    0.607417256    -0.009015551
    0.607463516    -0.011086502
    0.607512730    -0.010822658
    0.607556349    -0.013015951
    0.607603614    -0.016241451
    0.607659203    -0.014704394
    0.607719384    -0.014384187
    0.607758335    -0.015192169
    0.607816042    -0.016126342
    0.607878332    -0.016318878
    0.607940599    -0.017499651
    0.607999424    -0.019818455
    0.608049168    -0.021420688
    0.608093774    -0.022750885
    0.608150250    -0.024974296
    0.608192041    -0.023753297
    0.608223785    -0.022760701
    0.608284121    -0.023570607
    0.608331178    -0.022386322
    0.608384180    -0.021067027
    0.608431189    -0.020352999
    0.608476619    -0.022306272
    0.608521457    -0.019218053
    0.608573245    -0.017178290
    0.608627579    -0.016831133
    0.608677068    -0.015104429
    0.608720538    -0.015993328
    0.608777710    -0.018892717
    0.608849941    -0.018319836
    0.608899745    -0.019240702
    0.608956458    -0.020999289
    0.609006380    -0.020625719
    0.609057225    -0.023804666
    0.609104957    -0.026442507
    0.609159511    -0.025690580
    0.609214138    -0.027541419
    0.609265596    -0.026226223
    0.609315391    -0.027621012
    0.609364587    -0.027550567
    0.609414721    -0.026748593
    0.609469432    -0.027299011
    0.609517633    -0.025876276
    0.609584881    -0.024091641
    0.609636712    -0.024085793
    0.609670279    -0.024503599
    0.609710162    -0.025369536
    0.609751499    -0.021055946
    0.609804754    -0.022391528
    0.609844723    -0.023879914
    0.609893108    -0.024653196
    0.609956037    -0.024881797
    0.610004274    -0.024948316
    0.610034363    -0.028426830
    0.610079871    -0.029406429
    0.610127211    -0.029623921
    0.610177021    -0.030622010
    0.610222958    -0.030758464
    0.610264126    -0.028934895
    0.610308521    -0.026131203
    0.610364173    -0.024838228
    0.610420493    -0.022738790
    0.610469089    -0.020934610
    0.610508848    -0.023139266
    0.610553902    -0.024798022
    0.610593163    -0.024146074
    0.610638927    -0.023859431
    0.610695156    -0.023062936
    0.610742170    -0.023285132
    0.610798554    -0.022614518
    0.610846294    -0.023462309
    0.610902224    -0.023408772
    0.610951184    -0.020998006
    0.611001626    -0.019169510
    0.611050568    -0.017951573
    0.611091965    -0.015533924
    0.611148264    -0.015678061
    0.611208566    -0.013207693
    0.611262070    -0.012048258
    0.611318680    -0.009906644
    0.611366115    -0.007980016
    0.611418343    -0.010172512
    0.611473497    -0.010255831
    0.611526023    -0.011190541
    0.611580857    -0.011018182
    0.611630111    -0.008870324
    0.611696469    -0.007481498
    0.611755914    -0.007867933
    0.611802310    -0.006996517
    0.611856736    -0.006156126
    0.611903646    -0.007985969
    0.611954126    -0.007372295
    0.612003234    -0.008425186
    0.612055495    -0.007618712
    0.612099523    -0.006126105
    0.612150257    -0.005151174
    0.612205668    -0.006372308
    0.612253586    -0.007405132
    0.612300902    -0.009086431
    0.612356830    -0.009571882
    0.612411004    -0.008908519
    0.612456104    -0.009822841
    0.612505817    -0.008239156
    0.612557796    -0.005556949
    0.612616307    -0.004901115
    0.612662086    -0.003868170
    0.612706074    -0.002600739
    0.612751613    -0.000699048
    0.612804688     0.000769364
    0.612846653    -0.000425147
    0.612905244     0.002090596
    0.612952115     0.004351725
    0.613004977     0.004537278
    0.613056854     0.005605441
    0.613101609     0.006881434
    0.613148343     0.008007783
    0.613202327     0.009521342
    0.613266833     0.008051253
    0.613333384     0.005980351
    0.613389811     0.005996827
    0.613447562     0.007491570
    0.613500530     0.008136723
    0.613543510     0.007513056
    0.613592886     0.008258168
    0.613650696     0.009266919
    0.613695307     0.011613701
    0.613738781     0.010738890
    0.613787995     0.010216945
    0.613845964     0.011264764
    0.613906845     0.012634412
    0.613956750     0.013235822
    0.614006269     0.013397067
    0.614056168     0.014212488
    0.614102094     0.016468568
    0.614152373     0.016344491
    0.614213523     0.018112977
    0.614259210     0.019538301
    0.614300652     0.019507424
    0.614359286     0.018838156
    0.614406824     0.017995859
    0.614445804     0.019939744
    0.614500720     0.019802234
    0.614549331     0.020410695
    0.614607516     0.020781194
    0.614653677     0.018301392
    0.614724477     0.019310380
    0.614779946     0.019622585
    0.614824303     0.021070571
    0.614871250     0.017422826
    0.614932280     0.019197310
    0.614974733     0.020696909
    0.615021686     0.019935922
    0.615077424     0.019279690
    0.615141702     0.018576800
    0.615184984     0.021836859
    0.615235557     0.019827443
    0.615294669     0.018067873
    0.615361728     0.017886110
    0.615423911     0.015625482
    0.615474378     0.014405859
    0.615527037     0.014077797
    0.615588987     0.012915578
    0.615641694     0.013045894
    0.615683975     0.012891866
    0.615721595     0.011530667
    0.615759361     0.008408239
    0.615811013     0.009663273
    0.615871967     0.010375812
    0.615913051     0.010666504
    0.615986764     0.008730878
